,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
1074,[[2]],[[1075]],[[3]],['high holistic'],['left'],['upright'],[],[],[[10]],CC
1075,[[2]],[[1076]],[[17]],['low holistic'],['left'],['inverted'],[],[],[[4]],CC
1076,[[2]],[[1077]],[[17]],['low holistic'],['left'],['upright'],[],[],[[6]],CC
1077,[[2]],[[1078]],[[19]],['high holistic'],['left'],['inverted'],[],[],[[12]],CC
1078,[[2]],[[1079]],[[3]],['low holistic'],['left'],['inverted'],[],[],[[6]],CC
1079,[[2]],[[1080]],[[11]],['high holistic'],['left'],['upright'],[],[],[[4]],CC
1080,[[2]],[[1081]],[[9]],['low holistic'],['right'],['inverted'],[],[],[[12]],CC
1081,[[2]],[[1082]],[[4]],['low holistic'],['right'],['inverted'],[],[],[[4]],CC
1082,[[2]],[[1083]],[[12]],['high holistic'],['right'],['upright'],[],[],[[4]],CC
1083,[[2]],[[1084]],[[13]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CC
1084,[[2]],[[1085]],[[5]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CC
1085,[[2]],[[1086]],[[11]],['low holistic'],['left'],['upright'],[],[],[[10]],CC
1086,[[2]],[[1087]],[[20]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CC
1087,[[2]],[[1088]],[[10]],['high holistic'],['right'],['upright'],[],[],[[8]],CC
1088,[[2]],[[1089]],[[14]],['high holistic'],['left'],['upright'],[],[],[[12]],CC
1089,[[2]],[[1090]],[[9]],['high holistic'],['left'],['upright'],[],[],[[2]],CC
1090,[[2]],[[1091]],[[1]],['low holistic'],['right'],['upright'],[],[],[[4]],CC
1091,[[2]],[[1092]],[[6]],['high holistic'],['left'],['upright'],[],[],[[12]],CC
1092,[[2]],[[1093]],[[17]],['high holistic'],['right'],['inverted'],[],[],[[4]],CC
1093,[[2]],[[1094]],[[7]],['low holistic'],['right'],['upright'],[],[],[[6]],CC
1094,[[2]],[[1095]],[[2]],['high holistic'],['right'],['upright'],[],[],[[12]],CC
1095,[[2]],[[1096]],[[11]],['low holistic'],['left'],['upright'],[],[],[[6]],CC
1096,[[2]],[[1097]],[[8]],['high holistic'],['right'],['upright'],[],[],[[2]],CC
1097,[[2]],[[1098]],[[15]],['high holistic'],['left'],['inverted'],[],[],[[10]],CC
1098,[[2]],[[1099]],[[11]],['low holistic'],['right'],['upright'],[],[],[[4]],CC
1099,[[2]],[[1100]],[[17]],['high holistic'],['left'],['upright'],[],[],[[12]],CC
1100,[[2]],[[1101]],[[17]],['low holistic'],['left'],['upright'],[],[],[[8]],CC
1101,[[2]],[[1102]],[[4]],['high holistic'],['right'],['inverted'],[],[],[[8]],CC
1102,[[2]],[[1103]],[[3]],['high holistic'],['right'],['upright'],[],[],[[8]],CC
1103,[[2]],[[1104]],[[17]],['low holistic'],['left'],['inverted'],[],[],[[12]],CC
1104,[[2]],[[1105]],[[13]],['low holistic'],['right'],['inverted'],[],[],[[10]],CC
1105,[[2]],[[1106]],[[1]],['high holistic'],['right'],['upright'],[],[],[[6]],CC
1106,[[2]],[[1107]],[[18]],['high holistic'],['left'],['upright'],[],[],[[12]],CC
1107,[[2]],[[1108]],[[11]],['high holistic'],['left'],['inverted'],[],[],[[8]],CC
1108,[[2]],[[1109]],[[11]],['low holistic'],['right'],['upright'],[],[],[[12]],CC
1109,[[2]],[[1110]],[[13]],['low holistic'],['left'],['inverted'],[],[],[[2]],CC
1110,[[2]],[[1111]],[[16]],['low holistic'],['left'],['upright'],[],[],[[8]],CC
1111,[[2]],[[1112]],[[18]],['low holistic'],['left'],['inverted'],[],[],[[2]],CC
1112,[[2]],[[1113]],[[8]],['low holistic'],['left'],['inverted'],[],[],[[4]],CC
1113,[[2]],[[1114]],[[2]],['low holistic'],['left'],['inverted'],[],[],[[2]],CC
1114,[[2]],[[1115]],[[15]],['low holistic'],['left'],['inverted'],[],[],[[10]],CC
1115,[[2]],[[1116]],[[7]],['high holistic'],['right'],['upright'],[],[],[[4]],CC
1116,[[2]],[[1117]],[[17]],['low holistic'],['right'],['inverted'],[],[],[[2]],CC
1117,[[2]],[[1118]],[[8]],['low holistic'],['right'],['upright'],[],[],[[12]],CC
1118,[[2]],[[1119]],[[17]],['high holistic'],['right'],['inverted'],[],[],[[2]],CC
1119,[[2]],[[1120]],[[4]],['low holistic'],['right'],['inverted'],[],[],[[10]],CC
1120,[[2]],[[1121]],[[3]],['high holistic'],['left'],['upright'],[],[],[[4]],CC
1121,[[2]],[[1122]],[[18]],['low holistic'],['right'],['upright'],[],[],[[8]],CC
1122,[[2]],[[1123]],[[1]],['low holistic'],['left'],['upright'],[],[],[[12]],CC
1123,[[2]],[[1124]],[[14]],['low holistic'],['left'],['upright'],[],[],[[10]],CC
1124,[[2]],[[1125]],[[15]],['low holistic'],['left'],['inverted'],[],[],[[12]],CC
1125,[[2]],[[1126]],[[9]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CC
1126,[[2]],[[1127]],[[8]],['low holistic'],['left'],['upright'],[],[],[[10]],CC
1127,[[2]],[[1128]],[[20]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CC
1128,[[2]],[[1129]],[[8]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],CC
1129,[[2]],[[1130]],[[9]],['high holistic'],['right'],['upright'],[],[],[[10]],CC
1130,[[2]],[[1131]],[[4]],['high holistic'],['right'],['inverted'],[],[],[[4]],CC
1131,[[2]],[[1132]],[[7]],['low holistic'],['right'],['upright'],[],[],[[2]],CC
1132,[[2]],[[1133]],[[7]],['low holistic'],['left'],['inverted'],[],[],[[4]],CC
1133,[[2]],[[1134]],[[18]],['high holistic'],['right'],['inverted'],[],[],[[2]],CC
1134,[[2]],[[1135]],[[5]],['high holistic'],['left'],['upright'],[],[],[[10]],CC
1135,[[2]],[[1136]],[[7]],['high holistic'],['right'],['inverted'],[],[],[[2]],CC
1136,[[2]],[[1137]],[[9]],['low holistic'],['left'],['upright'],[],[],[[4]],CC
1137,[[2]],[[1138]],[[15]],['low holistic'],['left'],['upright'],[],[],[[8]],CC
1138,[[2]],[[1139]],[[3]],['low holistic'],['left'],['upright'],[],[],[[12]],CC
1139,[[2]],[[1140]],[[18]],['low holistic'],['left'],['upright'],[],[],[[10]],CC
1140,[[2]],[[1141]],[[2]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CC
1141,[[2]],[[1142]],[[10]],['high holistic'],['right'],['inverted'],[],[],[[12]],CC
1142,[[2]],[[1143]],[[1]],['high holistic'],['right'],['upright'],[],[],[[10]],CC
1143,[[2]],[[1144]],[[16]],['high holistic'],['right'],['upright'],[],[],[[10]],CC
1144,[[2]],[[1145]],[[15]],['low holistic'],['left'],['upright'],[],[],[[2]],CC
1145,[[2]],[[1146]],[[5]],['high holistic'],['left'],['inverted'],[],[],[[8]],CC
1146,[[2]],[[1147]],[[14]],['low holistic'],['left'],['inverted'],[],[],[[12]],CC
1147,[[2]],[[1148]],[[12]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],CC
1148,[[2]],[[1149]],[[18]],['low holistic'],['right'],['upright'],[],[],[[8]],CC
1149,[[2]],[[1150]],[[12]],['high holistic'],['left'],['upright'],[],[],[[4]],CC
1150,[[2]],[[1151]],[[19]],['low holistic'],['left'],['inverted'],[],[],[[6]],CC
1151,[[2]],[[1152]],[[9]],['low holistic'],['left'],['inverted'],[],[],[[8]],CC
1152,[[2]],[[1153]],[[8]],['low holistic'],['left'],['upright'],[],[],[[10]],CC
1153,[[2]],[[1154]],[[10]],['low holistic'],['right'],['upright'],[],[],[[4]],CC
1154,[[2]],[[1155]],[[6]],['low holistic'],['right'],['upright'],[],[],[[2]],CC
1155,[[2]],[[1156]],[[19]],['low holistic'],['left'],['inverted'],[],[],[[12]],CC
1156,[[2]],[[1157]],[[10]],['low holistic'],['left'],['inverted'],[],[],[[8]],CC
1157,[[2]],[[1158]],[[6]],['low holistic'],['left'],['upright'],[],[],[[8]],CC
1158,[[2]],[[1159]],[[9]],['high holistic'],['left'],['upright'],[],[],[[8]],CC
1159,[[2]],[[1160]],[[15]],['low holistic'],['right'],['inverted'],[],[],[[6]],CC
1160,[[2]],[[1161]],[[9]],['high holistic'],['left'],['upright'],[],[],[[10]],CC
1161,[[2]],[[1162]],[[4]],['low holistic'],['right'],['inverted'],[],[],[[8]],CC
1162,[[2]],[[1163]],[[18]],['low holistic'],['left'],['upright'],[],[],[[6]],CC
1163,[[2]],[[1164]],[[12]],['high holistic'],['right'],['inverted'],[],[],[[10]],CC
1164,[[2]],[[1165]],[[8]],['low holistic'],['left'],['upright'],[],[],[[12]],CC
1165,[[2]],[[1166]],[[5]],['high holistic'],['right'],['upright'],[],[],[[4]],CC
1166,[[2]],[[1167]],[[5]],['high holistic'],['left'],['upright'],[],[],[[10]],CC
1167,[[2]],[[1168]],[[11]],['high holistic'],['left'],['inverted'],[],[],[[6]],CC
1168,[[2]],[[1169]],[[9]],['low holistic'],['left'],['inverted'],[],[],[[8]],CC
1169,[[2]],[[1170]],[[15]],['high holistic'],['left'],['inverted'],[],[],[[12]],CC
1170,[[2]],[[1171]],[[2]],['low holistic'],['right'],['inverted'],[],[],[[12]],CC
1171,[[2]],[[1172]],[[17]],['high holistic'],['right'],['inverted'],[],[],[[6]],CC
1172,[[2]],[[1173]],[[14]],['low holistic'],['right'],['inverted'],[],[],[[12]],CC
1173,[[2]],[[1174]],[[3]],['low holistic'],['left'],['inverted'],[],[],[[12]],CC
1174,[[2]],[[1175]],[[18]],['high holistic'],['right'],['inverted'],[],[],[[6]],CC
