,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
103,[[1]],[[104]],[[7]],['low holistic'],['right'],['inverted'],[],[],[[6]],EW
104,[[1]],[[105]],[[19]],['high holistic'],['right'],['inverted'],[],[],[[6]],EW
105,[[1]],[[106]],[[3]],['low holistic'],['right'],['upright'],[],[],[[4]],EW
106,[[1]],[[107]],[[11]],['low holistic'],['left'],['inverted'],[],[],[[12]],EW
107,[[1]],[[108]],[[5]],['low holistic'],['right'],['upright'],[],[],[[8]],EW
108,[[1]],[[109]],[[18]],['high holistic'],['right'],['upright'],[],[],[[12]],EW
109,[[1]],[[110]],[[3]],['high holistic'],['right'],['inverted'],[],[],[[4]],EW
110,[[1]],[[111]],[[5]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],EW
111,[[1]],[[112]],[[8]],['low holistic'],['left'],['inverted'],[],[],[[6]],EW
112,[[1]],[[113]],[[4]],['low holistic'],['right'],['upright'],[],[],[[10]],EW
113,[[1]],[[114]],[[15]],['high holistic'],['left'],['inverted'],[],[],[[4]],EW
114,[[1]],[[115]],[[13]],['high holistic'],['right'],['upright'],[],[],[[12]],EW
115,[[1]],[[116]],[[7]],['low holistic'],['right'],['upright'],[],[],[[12]],EW
116,[[1]],[[117]],[[20]],['low holistic'],['right'],['inverted'],[],[],[[12]],EW
117,[[1]],[[118]],[[7]],['high holistic'],['right'],['upright'],[],[],[[12]],EW
118,[[1]],[[119]],[[7]],['low holistic'],['left'],['inverted'],[],[],[[12]],EW
119,[[1]],[[120]],[[14]],['high holistic'],['right'],['inverted'],[],[],[[2]],EW
120,[[1]],[[121]],[[14]],['high holistic'],['right'],['upright'],[],[],[[8]],EW
121,[[1]],[[122]],[[13]],['low holistic'],['right'],['upright'],[],[],[[10]],EW
122,[[1]],[[123]],[[9]],['high holistic'],['right'],['inverted'],[],[],[[2]],EW
123,[[1]],[[124]],[[12]],['low holistic'],['right'],['inverted'],[],[],[[4]],EW
124,[[1]],[[125]],[[18]],['high holistic'],['left'],['inverted'],[],[],[[12]],EW
125,[[1]],[[126]],[[12]],['low holistic'],['right'],['inverted'],[],[],[[2]],EW
126,[[1]],[[127]],[[11]],['high holistic'],['left'],['upright'],[],[],[[12]],EW
127,[[1]],[[128]],[[16]],['high holistic'],['left'],['upright'],[],[],[[2]],EW
128,[[1]],[[129]],[[20]],['high holistic'],['right'],['inverted'],[],[],[[6]],EW
129,[[1]],[[130]],[[7]],['low holistic'],['fovea'],['upright'],[],[],[[0]],EW
130,[[1]],[[131]],[[19]],['high holistic'],['right'],['inverted'],[],[],[[12]],EW
131,[[1]],[[132]],[[1]],['low holistic'],['left'],['upright'],[],[],[[2]],EW
132,[[1]],[[133]],[[12]],['low holistic'],['left'],['inverted'],[],[],[[6]],EW
133,[[1]],[[134]],[[19]],['low holistic'],['right'],['inverted'],[],[],[[10]],EW
134,[[1]],[[135]],[[17]],['high holistic'],['right'],['inverted'],[],[],[[6]],EW
135,[[1]],[[136]],[[1]],['low holistic'],['left'],['inverted'],[],[],[[12]],EW
136,[[1]],[[137]],[[13]],['low holistic'],['right'],['inverted'],[],[],[[8]],EW
