,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
401,[[20]],[[402]],[[6]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],GHA
402,[[20]],[[403]],[[14]],['low holistic'],['left'],['upright'],[],[],[[12]],GHA
403,[[20]],[[404]],[[8]],['low holistic'],['right'],['upright'],[],[],[[12]],GHA
404,[[20]],[[405]],[[9]],['high holistic'],['right'],['upright'],[],[],[[10]],GHA
405,[[20]],[[406]],[[1]],['high holistic'],['right'],['inverted'],[],[],[[4]],GHA
406,[[20]],[[407]],[[11]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],GHA
407,[[20]],[[408]],[[15]],['low holistic'],['left'],['inverted'],[],[],[[6]],GHA
408,[[20]],[[409]],[[11]],['high holistic'],['left'],['inverted'],[],[],[[8]],GHA
409,[[20]],[[410]],[[3]],['low holistic'],['right'],['inverted'],[],[],[[6]],GHA
410,[[20]],[[411]],[[19]],['high holistic'],['right'],['upright'],[],[],[[12]],GHA
411,[[20]],[[412]],[[16]],['high holistic'],['left'],['upright'],[],[],[[10]],GHA
412,[[20]],[[413]],[[6]],['high holistic'],['left'],['upright'],[],[],[[4]],GHA
413,[[20]],[[414]],[[6]],['low holistic'],['left'],['upright'],[],[],[[6]],GHA
414,[[20]],[[415]],[[4]],['low holistic'],['left'],['upright'],[],[],[[6]],GHA
415,[[20]],[[416]],[[18]],['high holistic'],['right'],['upright'],[],[],[[10]],GHA
416,[[20]],[[417]],[[2]],['high holistic'],['right'],['upright'],[],[],[[4]],GHA
417,[[20]],[[418]],[[19]],['high holistic'],['right'],['upright'],[],[],[[6]],GHA
418,[[20]],[[419]],[[12]],['low holistic'],['right'],['inverted'],[],[],[[12]],GHA
419,[[20]],[[420]],[[17]],['high holistic'],['left'],['inverted'],[],[],[[4]],GHA
420,[[20]],[[421]],[[17]],['high holistic'],['left'],['upright'],[],[],[[2]],GHA
421,[[20]],[[422]],[[16]],['high holistic'],['right'],['inverted'],[],[],[[6]],GHA
422,[[20]],[[423]],[[20]],['high holistic'],['fovea'],['upright'],[],[],[[0]],GHA
423,[[20]],[[424]],[[16]],['high holistic'],['left'],['inverted'],[],[],[[2]],GHA
424,[[20]],[[425]],[[11]],['high holistic'],['right'],['upright'],[],[],[[4]],GHA
425,[[20]],[[426]],[[4]],['high holistic'],['left'],['inverted'],[],[],[[4]],GHA
426,[[20]],[[427]],[[5]],['low holistic'],['right'],['inverted'],[],[],[[4]],GHA
427,[[20]],[[428]],[[5]],['low holistic'],['right'],['upright'],[],[],[[10]],GHA
428,[[20]],[[429]],[[20]],['low holistic'],['right'],['inverted'],[],[],[[8]],GHA
429,[[20]],[[430]],[[18]],['low holistic'],['left'],['inverted'],[],[],[[8]],GHA
430,[[20]],[[431]],[[17]],['low holistic'],['right'],['inverted'],[],[],[[6]],GHA
431,[[20]],[[432]],[[11]],['low holistic'],['left'],['inverted'],[],[],[[12]],GHA
432,[[20]],[[433]],[[1]],['low holistic'],['left'],['upright'],[],[],[[2]],GHA
433,[[20]],[[434]],[[2]],['high holistic'],['left'],['upright'],[],[],[[2]],GHA
434,[[20]],[[435]],[[1]],['high holistic'],['right'],['inverted'],[],[],[[12]],GHA
435,[[20]],[[436]],[[10]],['high holistic'],['right'],['inverted'],[],[],[[6]],GHA
436,[[20]],[[437]],[[4]],['high holistic'],['left'],['inverted'],[],[],[[10]],GHA
437,[[20]],[[438]],[[16]],['low holistic'],['right'],['upright'],[],[],[[8]],GHA
438,[[20]],[[439]],[[1]],['high holistic'],['right'],['upright'],[],[],[[4]],GHA
439,[[20]],[[440]],[[7]],['low holistic'],['left'],['inverted'],[],[],[[4]],GHA
440,[[20]],[[441]],[[17]],['low holistic'],['right'],['inverted'],[],[],[[6]],GHA
441,[[20]],[[442]],[[5]],['low holistic'],['right'],['inverted'],[],[],[[2]],GHA
442,[[20]],[[443]],[[5]],['low holistic'],['fovea'],['upright'],[],[],[[0]],GHA
443,[[20]],[[444]],[[20]],['high holistic'],['left'],['inverted'],[],[],[[12]],GHA
444,[[20]],[[445]],[[16]],['low holistic'],['fovea'],['upright'],[],[],[[0]],GHA
445,[[20]],[[446]],[[10]],['high holistic'],['left'],['upright'],[],[],[[4]],GHA
446,[[20]],[[447]],[[7]],['high holistic'],['left'],['upright'],[],[],[[12]],GHA
447,[[20]],[[448]],[[17]],['low holistic'],['left'],['inverted'],[],[],[[10]],GHA
448,[[20]],[[449]],[[10]],['low holistic'],['fovea'],['upright'],[],[],[[0]],GHA
449,[[20]],[[450]],[[19]],['low holistic'],['left'],['inverted'],[],[],[[6]],GHA
450,[[20]],[[451]],[[19]],['high holistic'],['right'],['inverted'],[],[],[[12]],GHA
451,[[20]],[[452]],[[20]],['high holistic'],['right'],['upright'],[],[],[[8]],GHA
452,[[20]],[[453]],[[18]],['high holistic'],['right'],['inverted'],[],[],[[6]],GHA
453,[[20]],[[454]],[[4]],['low holistic'],['right'],['upright'],[],[],[[2]],GHA
454,[[20]],[[455]],[[8]],['low holistic'],['right'],['inverted'],[],[],[[12]],GHA
455,[[20]],[[456]],[[20]],['low holistic'],['right'],['upright'],[],[],[[10]],GHA
456,[[20]],[[457]],[[20]],['high holistic'],['right'],['upright'],[],[],[[6]],GHA
457,[[20]],[[458]],[[5]],['high holistic'],['left'],['upright'],[],[],[[8]],GHA
458,[[20]],[[459]],[[5]],['high holistic'],['left'],['inverted'],[],[],[[10]],GHA
459,[[20]],[[460]],[[13]],['low holistic'],['left'],['inverted'],[],[],[[12]],GHA
460,[[20]],[[461]],[[4]],['high holistic'],['right'],['inverted'],[],[],[[12]],GHA
461,[[20]],[[462]],[[8]],['high holistic'],['left'],['inverted'],[],[],[[2]],GHA
462,[[20]],[[463]],[[12]],['low holistic'],['right'],['upright'],[],[],[[12]],GHA
463,[[20]],[[464]],[[4]],['high holistic'],['left'],['inverted'],[],[],[[6]],GHA
464,[[20]],[[465]],[[17]],['high holistic'],['left'],['upright'],[],[],[[8]],GHA
465,[[20]],[[466]],[[6]],['low holistic'],['right'],['upright'],[],[],[[12]],GHA
466,[[20]],[[467]],[[19]],['low holistic'],['left'],['inverted'],[],[],[[10]],GHA
467,[[20]],[[468]],[[18]],['high holistic'],['right'],['inverted'],[],[],[[8]],GHA
468,[[20]],[[469]],[[17]],['high holistic'],['left'],['upright'],[],[],[[12]],GHA
469,[[20]],[[470]],[[7]],['high holistic'],['left'],['upright'],[],[],[[8]],GHA
470,[[20]],[[471]],[[6]],['low holistic'],['right'],['upright'],[],[],[[10]],GHA
471,[[20]],[[472]],[[1]],['high holistic'],['left'],['inverted'],[],[],[[10]],GHA
472,[[20]],[[473]],[[11]],['low holistic'],['left'],['upright'],[],[],[[4]],GHA
473,[[20]],[[474]],[[3]],['high holistic'],['right'],['inverted'],[],[],[[8]],GHA
474,[[20]],[[475]],[[19]],['low holistic'],['right'],['upright'],[],[],[[4]],GHA
475,[[20]],[[476]],[[7]],['low holistic'],['right'],['upright'],[],[],[[4]],GHA
476,[[20]],[[477]],[[2]],['low holistic'],['right'],['inverted'],[],[],[[2]],GHA
477,[[20]],[[478]],[[19]],['high holistic'],['left'],['inverted'],[],[],[[6]],GHA
478,[[20]],[[479]],[[13]],['low holistic'],['left'],['upright'],[],[],[[6]],GHA
479,[[20]],[[480]],[[3]],['high holistic'],['right'],['upright'],[],[],[[10]],GHA
480,[[20]],[[481]],[[6]],['high holistic'],['right'],['upright'],[],[],[[4]],GHA
481,[[20]],[[482]],[[12]],['low holistic'],['left'],['upright'],[],[],[[8]],GHA
482,[[20]],[[483]],[[20]],['low holistic'],['left'],['upright'],[],[],[[8]],GHA
483,[[20]],[[484]],[[18]],['high holistic'],['right'],['upright'],[],[],[[12]],GHA
484,[[20]],[[485]],[[16]],['low holistic'],['left'],['inverted'],[],[],[[4]],GHA
485,[[20]],[[486]],[[2]],['high holistic'],['right'],['inverted'],[],[],[[2]],GHA
486,[[20]],[[487]],[[5]],['low holistic'],['right'],['inverted'],[],[],[[4]],GHA
487,[[20]],[[488]],[[6]],['low holistic'],['right'],['upright'],[],[],[[6]],GHA
488,[[20]],[[489]],[[12]],['low holistic'],['right'],['upright'],[],[],[[4]],GHA
489,[[20]],[[490]],[[18]],['high holistic'],['right'],['inverted'],[],[],[[12]],GHA
490,[[20]],[[491]],[[6]],['high holistic'],['right'],['upright'],[],[],[[12]],GHA
491,[[20]],[[492]],[[3]],['high holistic'],['left'],['upright'],[],[],[[12]],GHA
492,[[20]],[[493]],[[6]],['high holistic'],['left'],['upright'],[],[],[[12]],GHA
493,[[20]],[[494]],[[8]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],GHA
494,[[20]],[[495]],[[4]],['low holistic'],['left'],['inverted'],[],[],[[4]],GHA
495,[[20]],[[496]],[[5]],['low holistic'],['left'],['inverted'],[],[],[[6]],GHA
496,[[20]],[[497]],[[3]],['low holistic'],['right'],['upright'],[],[],[[4]],GHA
497,[[20]],[[498]],[[1]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],GHA
498,[[20]],[[499]],[[2]],['high holistic'],['fovea'],['upright'],[],[],[[0]],GHA
499,[[20]],[[500]],[[6]],['low holistic'],['right'],['upright'],[],[],[[4]],GHA
500,[[20]],[[501]],[[6]],['high holistic'],['fovea'],['upright'],[],[],[[0]],GHA
501,[[20]],[[502]],[[1]],['high holistic'],['left'],['upright'],[],[],[[4]],GHA
502,[[20]],[[503]],[[13]],['high holistic'],['right'],['inverted'],[],[],[[4]],GHA
503,[[20]],[[504]],[[8]],['low holistic'],['right'],['upright'],[],[],[[2]],GHA
504,[[20]],[[505]],[[9]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],GHA
505,[[20]],[[506]],[[7]],['high holistic'],['right'],['upright'],[],[],[[4]],GHA
506,[[20]],[[507]],[[4]],['high holistic'],['left'],['upright'],[],[],[[2]],GHA
507,[[20]],[[508]],[[19]],['low holistic'],['right'],['inverted'],[],[],[[12]],GHA
508,[[20]],[[509]],[[1]],['low holistic'],['left'],['upright'],[],[],[[12]],GHA
509,[[20]],[[510]],[[4]],['high holistic'],['right'],['inverted'],[],[],[[10]],GHA
510,[[20]],[[511]],[[3]],['high holistic'],['right'],['inverted'],[],[],[[12]],GHA
511,[[20]],[[512]],[[4]],['low holistic'],['left'],['inverted'],[],[],[[2]],GHA
512,[[20]],[[513]],[[16]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],GHA
513,[[20]],[[514]],[[2]],['high holistic'],['left'],['inverted'],[],[],[[4]],GHA
514,[[20]],[[515]],[[7]],['low holistic'],['left'],['inverted'],[],[],[[12]],GHA
515,[[20]],[[516]],[[5]],['low holistic'],['right'],['inverted'],[],[],[[6]],GHA
516,[[20]],[[517]],[[17]],['low holistic'],['right'],['inverted'],[],[],[[12]],GHA
517,[[20]],[[518]],[[2]],['high holistic'],['right'],['upright'],[],[],[[6]],GHA
518,[[20]],[[519]],[[19]],['high holistic'],['left'],['inverted'],[],[],[[6]],GHA
519,[[20]],[[520]],[[11]],['high holistic'],['right'],['upright'],[],[],[[6]],GHA
520,[[20]],[[521]],[[1]],['high holistic'],['right'],['upright'],[],[],[[8]],GHA
521,[[20]],[[522]],[[17]],['high holistic'],['left'],['upright'],[],[],[[6]],GHA
522,[[20]],[[523]],[[10]],['low holistic'],['right'],['inverted'],[],[],[[4]],GHA
523,[[20]],[[524]],[[11]],['low holistic'],['left'],['upright'],[],[],[[4]],GHA
524,[[20]],[[525]],[[15]],['low holistic'],['right'],['inverted'],[],[],[[2]],GHA
525,[[20]],[[526]],[[2]],['low holistic'],['left'],['upright'],[],[],[[12]],GHA
526,[[20]],[[527]],[[1]],['high holistic'],['right'],['inverted'],[],[],[[8]],GHA
527,[[20]],[[528]],[[7]],['low holistic'],['right'],['upright'],[],[],[[6]],GHA
528,[[20]],[[529]],[[20]],['low holistic'],['right'],['upright'],[],[],[[8]],GHA
529,[[20]],[[530]],[[19]],['high holistic'],['right'],['inverted'],[],[],[[2]],GHA
530,[[20]],[[531]],[[2]],['low holistic'],['left'],['inverted'],[],[],[[12]],GHA
531,[[20]],[[532]],[[5]],['high holistic'],['left'],['inverted'],[],[],[[8]],GHA
532,[[20]],[[533]],[[4]],['low holistic'],['right'],['upright'],[],[],[[10]],GHA
533,[[20]],[[534]],[[19]],['low holistic'],['left'],['upright'],[],[],[[2]],GHA
534,[[20]],[[535]],[[3]],['low holistic'],['left'],['upright'],[],[],[[6]],GHA
535,[[20]],[[536]],[[2]],['high holistic'],['right'],['upright'],[],[],[[12]],GHA
536,[[20]],[[537]],[[2]],['high holistic'],['right'],['inverted'],[],[],[[12]],GHA
537,[[20]],[[538]],[[9]],['low holistic'],['right'],['upright'],[],[],[[10]],GHA
538,[[20]],[[539]],[[5]],['low holistic'],['left'],['inverted'],[],[],[[10]],GHA
539,[[20]],[[540]],[[11]],['high holistic'],['left'],['upright'],[],[],[[4]],GHA
540,[[20]],[[541]],[[10]],['high holistic'],['right'],['inverted'],[],[],[[2]],GHA
541,[[20]],[[542]],[[2]],['low holistic'],['right'],['upright'],[],[],[[6]],GHA
542,[[20]],[[543]],[[20]],['low holistic'],['right'],['upright'],[],[],[[12]],GHA
543,[[20]],[[544]],[[19]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],GHA
544,[[20]],[[545]],[[1]],['low holistic'],['left'],['upright'],[],[],[[2]],GHA
545,[[20]],[[546]],[[4]],['high holistic'],['left'],['upright'],[],[],[[8]],GHA
546,[[20]],[[547]],[[14]],['high holistic'],['right'],['upright'],[],[],[[6]],GHA
547,[[20]],[[548]],[[2]],['high holistic'],['right'],['inverted'],[],[],[[2]],GHA
548,[[20]],[[549]],[[13]],['low holistic'],['right'],['upright'],[],[],[[8]],GHA
549,[[20]],[[550]],[[8]],['low holistic'],['right'],['upright'],[],[],[[12]],GHA
550,[[20]],[[551]],[[9]],['high holistic'],['left'],['upright'],[],[],[[4]],GHA
551,[[20]],[[552]],[[10]],['low holistic'],['left'],['upright'],[],[],[[10]],GHA
552,[[20]],[[553]],[[11]],['low holistic'],['right'],['inverted'],[],[],[[4]],GHA
553,[[20]],[[554]],[[20]],['high holistic'],['left'],['inverted'],[],[],[[12]],GHA
554,[[20]],[[555]],[[3]],['high holistic'],['left'],['upright'],[],[],[[2]],GHA
555,[[20]],[[556]],[[16]],['low holistic'],['left'],['inverted'],[],[],[[6]],GHA
556,[[20]],[[557]],[[7]],['high holistic'],['left'],['inverted'],[],[],[[10]],GHA
557,[[20]],[[558]],[[10]],['high holistic'],['left'],['upright'],[],[],[[12]],GHA
558,[[20]],[[559]],[[11]],['high holistic'],['left'],['inverted'],[],[],[[4]],GHA
