PATH,NAME,PATH_QUALTRICS,NUMBER_QUALTRICS,ORIENTATION
https://storage.cloud.google.com/mooney_holistic_complete/,U0326.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0326.bmp,195,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0328.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0328.bmp,196,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0329.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0329.bmp,197,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0330.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0330.bmp,198,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0331.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0331.bmp,199,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0332.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0332.bmp,200,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0334.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0334.bmp,201,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0335.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0335.bmp,202,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0336.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0336.bmp,203,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0337.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0337.bmp,204,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0340.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0340.bmp,205,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0346.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0346.bmp,206,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0348.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0348.bmp,207,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0355.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0355.bmp,208,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0356.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0356.bmp,209,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0357.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0357.bmp,210,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0359.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0359.bmp,211,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0361.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0361.bmp,212,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0362.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0362.bmp,213,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0363.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0363.bmp,214,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0366.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0366.bmp,215,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0367.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0367.bmp,216,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0368.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0368.bmp,217,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0369.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0369.bmp,218,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0370.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0370.bmp,219,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0373.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0373.bmp,220,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0374.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0374.bmp,221,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0375.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0375.bmp,222,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0377.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0377.bmp,223,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0381.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0381.bmp,224,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0382.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0382.bmp,225,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0384.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0384.bmp,226,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0385.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0385.bmp,227,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0387.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0387.bmp,228,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0393.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0393.bmp,229,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0395.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0395.bmp,230,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0396.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0396.bmp,231,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0397.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0397.bmp,232,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0398.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0398.bmp,233,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0399.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0399.bmp,234,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0400.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0400.bmp,235,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0401.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0401.bmp,236,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0402.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0402.bmp,237,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0403.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0403.bmp,238,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0406.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0406.bmp,239,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0408.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0408.bmp,240,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0411.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0411.bmp,241,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0412.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0412.bmp,242,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0415.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0415.bmp,243,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0416.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0416.bmp,244,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0417.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0417.bmp,245,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0419.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0419.bmp,246,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0424.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0424.bmp,247,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0427.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0427.bmp,248,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0432.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0432.bmp,249,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0434.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0434.bmp,250,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0435.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0435.bmp,251,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0436.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0436.bmp,252,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0441.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0441.bmp,253,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0443.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0443.bmp,254,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0445.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0445.bmp,255,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0448.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0448.bmp,256,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0451.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0451.bmp,257,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0452.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0452.bmp,258,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0457.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0457.bmp,259,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0459.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0459.bmp,260,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0461.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0461.bmp,261,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0462.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0462.bmp,262,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0464.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0464.bmp,263,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0470.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0470.bmp,264,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0480.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0480.bmp,265,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0488.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0488.bmp,266,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0493.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0493.bmp,267,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0495.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0495.bmp,268,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0497.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0497.bmp,269,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0499.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0499.bmp,270,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0501.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0501.bmp,271,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0502.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0502.bmp,272,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0503.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0503.bmp,273,upright
https://storage.cloud.google.com/mooney_holistic_complete/,U0504.bmp,https://storage.cloud.google.com/mooney_holistic_complete/U0504.bmp,274,upright
https://storage.cloud.google.com/mooney_holistic_complete/,I0001.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0001.bmp,275,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0003.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0003.bmp,276,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0005.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0005.bmp,277,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0006.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0006.bmp,278,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0009.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0009.bmp,279,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0010.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0010.bmp,280,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0011.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0011.bmp,281,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0012.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0012.bmp,282,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0014.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0014.bmp,283,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0015.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0015.bmp,284,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0017.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0017.bmp,285,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0018.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0018.bmp,286,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0019.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0019.bmp,287,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0020.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0020.bmp,288,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0023.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0023.bmp,289,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0024.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0024.bmp,290,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0025.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0025.bmp,291,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0026.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0026.bmp,292,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0027.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0027.bmp,293,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0028.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0028.bmp,294,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0030.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0030.bmp,295,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0031.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0031.bmp,296,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0033.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0033.bmp,297,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0034.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0034.bmp,298,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0036.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0036.bmp,299,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0037.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0037.bmp,300,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0038.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0038.bmp,301,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0039.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0039.bmp,302,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0041.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0041.bmp,303,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0042.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0042.bmp,304,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0046.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0046.bmp,305,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0047.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0047.bmp,306,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0048.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0048.bmp,307,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0049.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0049.bmp,308,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0050.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0050.bmp,309,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0052.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0052.bmp,310,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0057.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0057.bmp,311,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0058.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0058.bmp,312,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0059.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0059.bmp,313,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0061.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0061.bmp,314,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0064.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0064.bmp,315,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0068.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0068.bmp,316,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0069.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0069.bmp,317,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0071.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0071.bmp,318,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0072.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0072.bmp,319,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0073.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0073.bmp,320,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0074.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0074.bmp,321,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0075.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0075.bmp,322,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0076.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0076.bmp,323,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0078.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0078.bmp,324,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0079.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0079.bmp,325,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0080.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0080.bmp,326,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0084.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0084.bmp,327,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0086.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0086.bmp,328,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0087.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0087.bmp,329,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0090.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0090.bmp,330,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0091.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0091.bmp,331,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0093.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0093.bmp,332,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0095.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0095.bmp,333,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0096.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0096.bmp,334,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0097.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0097.bmp,335,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0101.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0101.bmp,336,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0103.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0103.bmp,337,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0106.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0106.bmp,338,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0107.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0107.bmp,339,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0108.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0108.bmp,340,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0110.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0110.bmp,341,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0114.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0114.bmp,342,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0117.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0117.bmp,343,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0120.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0120.bmp,344,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0121.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0121.bmp,345,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0122.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0122.bmp,346,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0123.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0123.bmp,347,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0124.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0124.bmp,348,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0125.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0125.bmp,349,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0126.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0126.bmp,350,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0128.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0128.bmp,351,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0129.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0129.bmp,352,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0131.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0131.bmp,353,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0133.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0133.bmp,354,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0134.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0134.bmp,355,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0136.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0136.bmp,356,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0137.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0137.bmp,357,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0138.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0138.bmp,358,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0139.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0139.bmp,359,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0140.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0140.bmp,360,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0141.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0141.bmp,361,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0142.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0142.bmp,362,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0144.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0144.bmp,363,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0145.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0145.bmp,364,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0146.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0146.bmp,365,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0149.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0149.bmp,366,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0152.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0152.bmp,367,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0153.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0153.bmp,368,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0155.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0155.bmp,369,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0156.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0156.bmp,370,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0157.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0157.bmp,371,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0158.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0158.bmp,372,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0159.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0159.bmp,373,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0160.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0160.bmp,374,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0164.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0164.bmp,375,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0165.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0165.bmp,376,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0166.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0166.bmp,377,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0168.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0168.bmp,378,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0171.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0171.bmp,379,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0173.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0173.bmp,380,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0175.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0175.bmp,381,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0178.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0178.bmp,382,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0179.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0179.bmp,383,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0181.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0181.bmp,384,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0182.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0182.bmp,385,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0183.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0183.bmp,386,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0186.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0186.bmp,387,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0187.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0187.bmp,388,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0188.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0188.bmp,389,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0189.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0189.bmp,390,inverted
https://storage.cloud.google.com/mooney_holistic_complete/,I0192.bmp,https://storage.cloud.google.com/mooney_holistic_complete/I0192.bmp,391,inverted
